game_play_number,id,sequenceNumber,type.id,type.text,text,awayScore,homeScore,period.number,period.displayValue,clock.displayValue,scoringPlay,scoreValue,team.id,participants.0.athlete.id,participants.1.athlete.id,participants.2.athlete.id,wallclock,shootingPlay,coordinate.x,coordinate.y,game_id,season,seasonType,homeTeamId,homeTeamName,homeTeamMascot,homeTeamAbbrev,homeTeamNameAlt,awayTeamId,awayTeamName,awayTeamMascot,awayTeamAbbrev,awayTeamNameAlt,gameSpread,homeFavorite,gameSpreadAvailable,homeTeamSpread,qtr,time,clock.minutes,clock.seconds,homeTimeoutCalled,awayTimeoutCalled,half,game_half,lag_qtr,lead_qtr,lag_half,lead_half,start.quarter_seconds_remaining,start.half_seconds_remaining,start.game_seconds_remaining,end.quarter_seconds_remaining,end.half_seconds_remaining,end.game_seconds_remaining,period,team,home_color,away_color
322,401585808457,457,130,Floating Jump Shot,Sandro Mamukelashvili misses 63-foot three point shot,100,87,3,3rd Quarter,0:1.0,False,0,24.0,4278580.0,,,2024-04-13T01:44:37Z,True,37,62,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,0:1.0,0.0,1.0,False,False,2,2,3.0,3.0,2.0,2.0,1.0,721.0,721.0,1.0,721.0,721.0,3,home,0022B4,99bfe5
329,401585808469,469,120,Turnaround Hook Shot,Victor Wembanyama misses 8-foot two point shot,100,87,4,4th Quarter,11:41,False,0,24.0,5104157.0,,,2024-04-13T01:47:40Z,True,25,8,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,11:41,11.0,41.0,False,False,2,2,4.0,4.0,2.0,2.0,701.0,701.0,701.0,700.0,700.0,700.0,4,home,0022B4,99bfe5
331,401585808471,471,92,Jump Shot,Tre Jones makes 23-foot three point jumper (Devonte' Graham assists),100,90,4,4th Quarter,11:37,True,3,24.0,4395626.0,3133601.0,,2024-04-13T01:47:46Z,True,48,-2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,11:37,11.0,37.0,False,False,2,2,4.0,4.0,2.0,2.0,697.0,697.0,697.0,679.0,679.0,679.0,4,home,0022B4,99bfe5
332,401585808473,473,131,Pullup Jump Shot,Reggie Jackson makes 17-foot pullup jump shot (Zeke Nnaji assists),102,90,4,4th Quarter,11:19,True,2,7.0,6443.0,4431690.0,,2024-04-13T01:48:03Z,True,24,18,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,11:19,11.0,19.0,False,False,2,2,4.0,4.0,2.0,2.0,679.0,679.0,679.0,666.0,666.0,666.0,4,away,0022B4,99bfe5
336,401585808481,481,131,Pullup Jump Shot,Reggie Jackson misses 16-foot pullup jump shot,102,90,4,4th Quarter,10:54,False,0,7.0,6443.0,,,2024-04-13T01:48:53Z,True,25,17,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,10:54,10.0,54.0,False,False,2,2,4.0,4.0,2.0,2.0,654.0,654.0,654.0,650.0,650.0,650.0,4,away,0022B4,99bfe5
339,401585808485,485,153,Running Reverse Dunk Shot,Peyton Watson makes 1-foot dunk,104,90,4,4th Quarter,10:42,True,2,7.0,4576087.0,,,2024-04-13T01:49:05Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,10:42,10.0,42.0,False,False,2,2,4.0,4.0,2.0,2.0,642.0,642.0,642.0,626.0,626.0,626.0,4,away,0022B4,99bfe5
341,401585808488,488,130,Floating Jump Shot,Victor Wembanyama misses 1-foot two point shot,104,90,4,4th Quarter,10:10,False,0,24.0,5104157.0,,,2024-04-13T01:49:56Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,10:10,10.0,10.0,False,False,2,2,4.0,4.0,2.0,2.0,610.0,610.0,610.0,609.0,609.0,609.0,4,home,0022B4,99bfe5
343,401585808490,490,92,Jump Shot,Christian Braun makes 23-foot three point jumper (Justin Holiday assists),107,90,4,4th Quarter,10:03,True,3,7.0,4431767.0,2284101.0,,2024-04-13T01:50:03Z,True,2,2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,10:03,10.0,3.0,False,False,2,2,4.0,4.0,2.0,2.0,603.0,603.0,603.0,590.0,590.0,590.0,4,away,0022B4,99bfe5
346,401585808496,496,128,Driving Finger Roll Layup,Tre Jones misses two point shot,107,90,4,4th Quarter,9:42,False,0,24.0,4395626.0,,,2024-04-13T01:50:53Z,True,26,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,9:42,9.0,42.0,False,False,2,2,4.0,4.0,2.0,2.0,582.0,582.0,582.0,579.0,579.0,579.0,4,home,0022B4,99bfe5
348,401585808498,498,110,Driving Layup Shot,Sandro Mamukelashvili misses driving layup,107,90,4,4th Quarter,9:35,False,0,24.0,4278580.0,,,2024-04-13T01:50:59Z,True,25,2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,9:35,9.0,35.0,False,False,2,2,4.0,4.0,2.0,2.0,575.0,575.0,575.0,575.0,575.0,575.0,4,home,0022B4,99bfe5
350,401585808500,500,138,Putback Dunk Shot,Zach Collins makes dunk,107,92,4,4th Quarter,9:35,True,2,24.0,4066650.0,,,2024-04-13T01:51:05Z,True,25,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,9:35,9.0,35.0,False,False,2,2,4.0,4.0,2.0,2.0,575.0,575.0,575.0,575.0,575.0,575.0,4,home,0022B4,99bfe5
353,401585808504,504,128,Driving Finger Roll Layup,Zach Collins blocks Zeke Nnaji 's 1-foot two point shot,107,93,4,4th Quarter,9:13,False,0,7.0,4431690.0,4066650.0,,2024-04-13T01:51:56Z,True,25,2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,9:13,9.0,13.0,False,False,2,2,4.0,4.0,2.0,2.0,553.0,553.0,553.0,549.0,549.0,549.0,4,away,0022B4,99bfe5
355,401585808507,507,109,Running Layup Shot,Devonte' Graham misses two point shot,107,93,4,4th Quarter,9:07,False,0,24.0,3133601.0,,,2024-04-13T01:52:01Z,True,25,3,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,9:07,9.0,7.0,False,False,2,2,4.0,4.0,2.0,2.0,547.0,547.0,547.0,545.0,545.0,545.0,4,home,0022B4,99bfe5
357,401585808509,509,95,Layup Shot,Peyton Watson blocks Zach Collins's layup,107,93,4,4th Quarter,8:54,False,0,24.0,4066650.0,4576087.0,,2024-04-13T01:52:15Z,True,26,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,8:54,8.0,54.0,False,False,2,2,4.0,4.0,2.0,2.0,534.0,534.0,534.0,530.0,530.0,530.0,4,home,0022B4,99bfe5
365,401585808520,520,131,Pullup Jump Shot,Reggie Jackson misses 26-foot three point pullup jump shot,107,95,4,4th Quarter,8:34,False,0,7.0,6443.0,,,2024-04-13T01:53:56Z,True,15,25,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,8:34,8.0,34.0,False,False,2,2,4.0,4.0,2.0,2.0,514.0,514.0,514.0,510.0,510.0,510.0,4,away,0022B4,99bfe5
367,401585808522,522,128,Driving Finger Roll Layup,Tre Jones misses two point shot,107,95,4,4th Quarter,8:14,False,0,24.0,4395626.0,,,2024-04-13T01:54:16Z,True,26,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,8:14,8.0,14.0,False,False,2,2,4.0,4.0,2.0,2.0,494.0,494.0,494.0,490.0,490.0,490.0,4,home,0022B4,99bfe5
369,401585808524,524,109,Running Layup Shot,Peyton Watson misses two point shot,107,95,4,4th Quarter,8:06,False,0,7.0,4576087.0,,,2024-04-13T01:54:23Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,8:06,8.0,6.0,False,False,2,2,4.0,4.0,2.0,2.0,486.0,486.0,486.0,483.0,483.0,483.0,4,away,0022B4,99bfe5
380,401585808541,541,115,Driving Dunk Shot,Sandro Mamukelashvili makes 1-foot driving dunk (Julian Champagnie assists),107,99,4,4th Quarter,7:40,True,2,24.0,4278580.0,4592479.0,,2024-04-13T01:56:14Z,True,26,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,7:40,7.0,40.0,False,False,2,2,4.0,4.0,2.0,2.0,460.0,460.0,460.0,431.0,431.0,431.0,4,home,0022B4,99bfe5
381,401585808542,542,132,Step Back Jump Shot,Jamal Murray makes 19-foot step back jumpshot,109,99,4,4th Quarter,7:11,True,2,7.0,3936299.0,,,2024-04-13T01:56:42Z,True,27,20,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,7:11,7.0,11.0,False,False,2,2,4.0,4.0,2.0,2.0,431.0,431.0,431.0,415.0,415.0,415.0,4,away,0022B4,99bfe5
382,401585808543,543,144,Driving Floating Jump Shot,Christian Braun blocks Tre Jones 's 12-foot driving floating jump shot,109,99,4,4th Quarter,6:55,False,0,24.0,4395626.0,4431767.0,,2024-04-13T01:56:58Z,True,31,11,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,6:55,6.0,55.0,False,False,2,2,4.0,4.0,2.0,2.0,415.0,415.0,415.0,412.0,412.0,412.0,4,home,0022B4,99bfe5
384,401585808546,546,92,Jump Shot,Peyton Watson misses 23-foot three point jumper,109,99,4,4th Quarter,6:47,False,0,7.0,4576087.0,,,2024-04-13T01:57:06Z,True,48,4,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,6:47,6.0,47.0,False,False,2,2,4.0,4.0,2.0,2.0,407.0,407.0,407.0,403.0,403.0,403.0,4,away,0022B4,99bfe5
386,401585808548,548,113,Running Jump Shot,Julian Champagnie makes 24-foot three point shot (Tre Jones assists),109,102,4,4th Quarter,6:39,True,3,24.0,4592479.0,4395626.0,,2024-04-13T01:57:14Z,True,13,21,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,6:39,6.0,39.0,False,False,2,2,4.0,4.0,2.0,2.0,399.0,399.0,399.0,376.0,376.0,376.0,4,home,0022B4,99bfe5
387,401585808550,550,119,Driving Hook Shot,Michael Porter Jr. misses 9-foot two point shot,109,102,4,4th Quarter,6:16,False,0,7.0,4278104.0,,,2024-04-13T01:57:37Z,True,28,9,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,6:16,6.0,16.0,False,False,2,2,4.0,4.0,2.0,2.0,376.0,376.0,376.0,373.0,373.0,373.0,4,away,0022B4,99bfe5
389,401585808552,552,110,Driving Layup Shot,Sandro Mamukelashvili makes driving layup (Zach Collins assists),109,104,4,4th Quarter,5:59,True,2,24.0,4278580.0,4066650.0,,2024-04-13T01:57:56Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,5:59,5.0,59.0,False,False,2,2,4.0,4.0,2.0,2.0,359.0,359.0,359.0,359.0,359.0,359.0,4,home,0022B4,99bfe5
395,401585808563,563,131,Pullup Jump Shot,Jamal Murray makes 15-foot pullup jump shot,111,104,4,4th Quarter,5:40,True,2,7.0,3936299.0,,,2024-04-13T02:01:10Z,True,24,16,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,5:40,5.0,40.0,False,False,2,2,4.0,4.0,2.0,2.0,340.0,340.0,340.0,327.0,327.0,327.0,4,away,0022B4,99bfe5
396,401585808564,564,110,Driving Layup Shot,Sandro Mamukelashvili misses driving layup,111,104,4,4th Quarter,5:27,False,0,24.0,4278580.0,,,2024-04-13T02:01:26Z,True,27,3,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,5:27,5.0,27.0,False,False,2,2,4.0,4.0,2.0,2.0,327.0,327.0,327.0,326.0,326.0,326.0,4,home,0022B4,99bfe5
398,401585808600,600,94,Tip Shot,Victor Wembanyama misses tip shot,111,104,4,4th Quarter,5:26,False,0,24.0,5104157.0,,,2024-04-13T02:01:29Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,5:26,5.0,26.0,False,False,2,2,4.0,4.0,2.0,2.0,326.0,326.0,326.0,325.0,325.0,325.0,4,home,0022B4,99bfe5
400,401585808566,566,96,Dunk Shot,Victor Wembanyama makes dunk (Sandro Mamukelashvili assists),111,106,4,4th Quarter,5:24,True,2,24.0,5104157.0,4278580.0,,2024-04-13T02:01:33Z,True,25,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,5:24,5.0,24.0,False,False,2,2,4.0,4.0,2.0,2.0,324.0,324.0,324.0,324.0,324.0,324.0,4,home,0022B4,99bfe5
404,401585808572,572,92,Jump Shot,Jamal Murray misses 25-foot three point jumper,111,106,4,4th Quarter,5:10,False,0,7.0,3936299.0,,,2024-04-13T02:02:15Z,True,9,20,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,5:10,5.0,10.0,False,False,2,2,4.0,4.0,2.0,2.0,310.0,310.0,310.0,310.0,310.0,310.0,4,away,0022B4,99bfe5
408,401585808577,577,141,Cutting Layup Shot,Jamal Murray makes 1-foot layup (Nikola Jokic assists),113,106,4,4th Quarter,4:44,True,2,7.0,3936299.0,3112335.0,,2024-04-13T02:02:57Z,True,25,2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,4:44,4.0,44.0,False,False,2,2,4.0,4.0,2.0,2.0,284.0,284.0,284.0,284.0,284.0,284.0,4,away,0022B4,99bfe5
411,401585808582,582,92,Jump Shot,Sandro Mamukelashvili makes 24-foot three point jumper (Devonte' Graham assists),114,109,4,4th Quarter,4:26,True,3,24.0,4278580.0,3133601.0,,2024-04-13T02:03:43Z,True,25,25,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,4:26,4.0,26.0,False,False,2,2,4.0,4.0,2.0,2.0,266.0,266.0,266.0,237.0,237.0,237.0,4,home,0022B4,99bfe5
412,401585808585,585,128,Driving Finger Roll Layup,Jamal Murray makes 2-foot two point shot (Nikola Jokic assists),116,109,4,4th Quarter,3:57,True,2,7.0,3936299.0,3112335.0,,2024-04-13T02:04:26Z,True,24,2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,3:57,3.0,57.0,False,False,2,2,4.0,4.0,2.0,2.0,237.0,237.0,237.0,226.0,226.0,226.0,4,away,0022B4,99bfe5
417,401585808592,592,130,Floating Jump Shot,Nikola Jokic makes 9-foot two point shot (Jamal Murray assists),118,110,4,4th Quarter,3:31,True,2,7.0,3112335.0,3936299.0,,2024-04-13T02:05:44Z,True,25,10,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,3:31,3.0,31.0,False,False,2,2,4.0,4.0,2.0,2.0,211.0,211.0,211.0,197.0,197.0,197.0,4,away,0022B4,99bfe5
418,401585808594,594,126,Layup Driving Reverse,Tre Jones makes two point shot (Victor Wembanyama assists),118,112,4,4th Quarter,3:17,True,2,24.0,4395626.0,5104157.0,,2024-04-13T02:05:58Z,True,24,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,3:17,3.0,17.0,False,False,2,2,4.0,4.0,2.0,2.0,197.0,197.0,197.0,181.0,181.0,181.0,4,home,0022B4,99bfe5
422,401585808602,602,144,Driving Floating Jump Shot,Victor Wembanyama misses driving floating jump shot,118,112,4,4th Quarter,2:45,False,0,24.0,5104157.0,,,2024-04-13T02:09:45Z,True,23,5,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,2:45,2.0,45.0,False,False,2,2,4.0,4.0,2.0,2.0,165.0,165.0,165.0,163.0,163.0,163.0,4,home,0022B4,99bfe5
424,401585808604,604,92,Jump Shot,Devonte' Graham makes 27-foot three point jumper (Julian Champagnie assists),118,115,4,4th Quarter,2:42,True,3,24.0,3133601.0,4592479.0,,2024-04-13T02:09:48Z,True,40,23,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,2:42,2.0,42.0,False,False,2,2,4.0,4.0,2.0,2.0,162.0,162.0,162.0,139.0,139.0,139.0,4,home,0022B4,99bfe5
425,401585808606,606,131,Pullup Jump Shot,Jamal Murray misses 18-foot pullup jump shot,118,115,4,4th Quarter,2:19,False,0,7.0,3936299.0,,,2024-04-13T02:10:10Z,True,31,17,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,2:19,2.0,19.0,False,False,2,2,4.0,4.0,2.0,2.0,139.0,139.0,139.0,135.0,135.0,135.0,4,away,0022B4,99bfe5
427,401585808608,608,113,Running Jump Shot,Devonte' Graham misses 24-foot three point shot,118,115,4,4th Quarter,2:12,False,0,24.0,3133601.0,,,2024-04-13T02:10:18Z,True,11,19,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,2:12,2.0,12.0,False,False,2,2,4.0,4.0,2.0,2.0,132.0,132.0,132.0,132.0,132.0,132.0,4,home,0022B4,99bfe5
429,401585808610,610,110,Driving Layup Shot,Victor Wembanyama blocks Nikola Jokic's driving layup,118,115,4,4th Quarter,1:58,False,0,7.0,3112335.0,5104157.0,,2024-04-13T02:10:31Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,1:58,1.0,58.0,False,False,2,2,4.0,4.0,2.0,2.0,118.0,118.0,118.0,112.0,112.0,112.0,4,away,0022B4,99bfe5
431,401585808612,612,109,Running Layup Shot,Tre Jones makes two point shot,118,117,4,4th Quarter,1:48,True,2,24.0,4395626.0,,,2024-04-13T02:10:45Z,True,25,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,1:48,1.0,48.0,False,False,2,2,4.0,4.0,2.0,2.0,108.0,108.0,108.0,91.0,91.0,91.0,4,home,0022B4,99bfe5
432,401585808614,614,95,Layup Shot,Nikola Jokic misses layup,118,117,4,4th Quarter,1:31,False,0,7.0,3112335.0,,,2024-04-13T02:11:01Z,True,25,5,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,1:31,1.0,31.0,False,False,2,2,4.0,4.0,2.0,2.0,91.0,91.0,91.0,91.0,91.0,91.0,4,away,0022B4,99bfe5
434,401585808616,616,94,Tip Shot,Aaron Gordon makes tip shot,120,117,4,4th Quarter,1:19,True,2,7.0,3064290.0,,,2024-04-13T02:11:15Z,True,25,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,1:19,1.0,19.0,False,False,2,2,4.0,4.0,2.0,2.0,79.0,79.0,79.0,77.0,77.0,77.0,4,away,0022B4,99bfe5
436,401585808619,619,141,Cutting Layup Shot,Sandro Mamukelashvili blocks Michael Porter Jr. 's 1-foot layup,120,117,4,4th Quarter,1:00,False,0,7.0,4278104.0,4278580.0,,2024-04-13T02:11:34Z,True,25,2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,1:00,1.0,0.0,False,False,2,2,4.0,4.0,2.0,2.0,60.0,60.0,60.0,59.09999847412109,59.09999847412109,59.09999847412109,4,away,0022B4,99bfe5
438,401585808622,622,92,Jump Shot,Michael Porter Jr. misses 23-foot three point jumper,120,117,4,4th Quarter,0:48.1,False,0,7.0,4278104.0,,,2024-04-13T02:12:03Z,True,2,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,0:48.1,0.0,48.09999847412109,False,False,2,2,4.0,4.0,2.0,2.0,48.09999847412109,48.09999847412109,48.09999847412109,44.09999847412109,44.09999847412109,44.09999847412109,4,away,0022B4,99bfe5
440,401585808624,624,110,Driving Layup Shot,Devonte' Graham makes driving layup,120,119,4,4th Quarter,0:30.1,True,2,24.0,3133601.0,,,2024-04-13T02:12:22Z,True,26,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,0:30.1,0.0,30.100000381469727,False,False,2,2,4.0,4.0,2.0,2.0,30.100000381469727,30.100000381469727,30.100000381469727,9.0,9.0,9.0,4,home,0022B4,99bfe5
441,401585808625,625,92,Jump Shot,Nikola Jokic misses 16-foot jumper,120,119,4,4th Quarter,0:9.0,False,0,7.0,3112335.0,,,2024-04-13T02:12:47Z,True,26,17,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,0:9.0,0.0,9.0,False,False,2,2,4.0,4.0,2.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,4,away,0022B4,99bfe5
443,401585808627,627,144,Driving Floating Jump Shot,Devonte' Graham makes 5-foot driving floating jump shot (Tre Jones assists),120,121,4,4th Quarter,0:0.2,True,2,24.0,3133601.0,4395626.0,,2024-04-13T02:12:59Z,True,23,5,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,0:0.2,0.0,0.2000000029802322,False,False,2,2,4.0,4.0,2.0,2.0,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,4,home,0022B4,99bfe5
